Event,Date,Location,WL,Fighter_A,Fighter_B,Fighter_A_KD,Fighter_B_KD,Fighter_A_STR,Fighter_B_STR,Fighter_A_TD,Fighter_B_TD,Fighter_A_SUB,Fighter_B_SUB,Victory_Result,Victory_Method,Round,Time,Weight_Class,Title,Fight_Bonus,Perf_Bonus,Sub_Bonus,KO_Bonus,Year,Outcome
UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",WIN,Tim Means,Sabah Homasi,0,0,71,33,0,2,0,0,KO/TKO,Punches,2,2:56,Welterweight,0,0,0,0,0,2016,KO
UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",WIN,Cody Garbrandt,Takeya Mizugaki,1,0,12,4,0,0,0,0,KO/TKO,Punch,1,0:48,Bantamweight,0,0,0,0,0,2016,KO
UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",WIN,Raquel Pennington,Elizabeth Phillips,0,0,33,15,3,1,1,0,U-DEC,,3,5:00,Women's Bantamweight,0,0,0,0,0,2016,UDEC
UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",WIN,Artem Lobov,Chris Avila,0,0,53,42,0,0,0,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2016,UDEC
UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",WIN,Cortney Casey,Randa Markos,0,0,21,4,0,1,1,0,SUB,Armbar,1,4:34,Women's Strawweight,0,0,0,0,0,2016,SUB
UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",WIN,Lorenz Larkin,Neil Magny,1,0,32,8,0,0,0,0,KO/TKO,Elbows,1,4:08,Welterweight,0,0,0,0,0,2016,KO
UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",WIN,Colby Covington,Max Griffin,0,0,26,13,6,0,0,1,KO/TKO,Punches,3,2:18,Welterweight,0,0,0,0,0,2016,KO
UFC 202: Diaz vs. McGregor 2,2016-08-20,"Las Vegas, Nevada, USA",WIN,Marvin Vettori,Alberto Uda,0,0,10,4,1,1,1,0,SUB,Guillotine Choke,1,4:30,Middleweight,0,0,0,0,0,2016,SUB
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,Yair Rodriguez,Alex Caceres,0,0,120,62,1,1,0,0,S-DEC,,5,5:00,Featherweight,0,1,0,0,0,2016,SDEC
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,Dennis Bermudez,Rony Jason,0,0,48,9,5,0,0,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2016,UDEC
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,Thales Leites,Chris Camozzi,0,0,36,8,5,0,1,0,SUB,Rear Naked Choke,3,2:58,Middleweight,0,0,0,0,0,2016,SUB
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,Santiago Ponzinibbio,Zak Cummings,0,0,58,35,0,1,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2016,UDEC
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,Trevor Smith,Joseph Gigliotti,1,0,42,15,4,1,2,1,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2016,UDEC
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,Maryna Moroz,Danielle Taylor,0,0,17,17,0,1,0,0,S-DEC,,3,5:00,Women's Strawweight,0,0,0,0,0,2016,SDEC
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,Court McGee,Dominique Steele,0,0,15,23,4,0,1,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2016,UDEC
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,Marcin Tybura,Viktor Pesta,1,0,15,3,0,0,0,0,KO/TKO,Kick,2,0:53,Heavyweight,0,0,1,0,0,2016,KO
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,David Teymur,Jason Novelli,1,0,26,8,0,0,0,0,KO/TKO,Punches,2,1:25,Lightweight,0,0,0,0,0,2016,KO
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,Teruto Ishihara,Horacio Gutierrez,1,0,13,5,0,0,0,0,KO/TKO,Punches,1,2:32,Featherweight,0,0,1,0,0,2016,KO
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,Cub Swanson,Tatsuya Kawajiri,0,0,67,23,1,3,1,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2016,UDEC
UFC Fight Night: Rodriguez vs. Caceres,2016-08-06,"Salt Lake City, Utah, USA",WIN,Justin Ledet,Chase Sherman,0,0,113,59,0,0,0,0,U-DEC,,3,5:00,Heavyweight,0,0,0,0,0,2016,UDEC
UFC 201: Lawler vs. Woodley,2016-07-30,"Atlanta, Georgia, USA",WIN,Tyron Woodley,Robbie Lawler,1,0,8,3,0,0,0,0,KO/TKO,Punch,1,2:12,Welterweight,1,0,1,0,0,2016,KO
UFC 201: Lawler vs. Woodley,2016-07-30,"Atlanta, Georgia, USA",WIN,Karolina Kowalkiewicz,Rose Namajunas,0,0,84,70,0,2,0,0,S-DEC,,3,5:00,Women's Strawweight,0,1,0,0,0,2016,SDEC
UFC 201: Lawler vs. Woodley,2016-07-30,"Atlanta, Georgia, USA",WIN,Jake Ellenberger,Matt Brown,2,0,21,7,0,0,0,0,KO/TKO,Kick,1,1:46,Welterweight,0,0,1,0,0,2016,KO
UFC 201: Lawler vs. Woodley,2016-07-30,"Atlanta, Georgia, USA",WIN,Erik Perez,Francisco Rivera,0,0,54,55,2,0,0,0,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2016,UDEC
UFC 201: Lawler vs. Woodley,2016-07-30,"Atlanta, Georgia, USA",WIN,Ryan Benoit,Fredy Serrano,1,0,31,22,0,5,0,0,S-DEC,,3,5:00,Flyweight,0,0,0,0,0,2016,SDEC
UFC 201: Lawler vs. Woodley,2016-07-30,"Atlanta, Georgia, USA",WIN,Nikita Krylov,Ed Herman,1,0,60,26,0,1,0,0,KO/TKO,Kick,2,0:40,Light Heavyweight,0,0,0,0,0,2016,KO
UFC 201: Lawler vs. Woodley,2016-07-30,"Atlanta, Georgia, USA",WIN,Jorge Masvidal,Ross Pearson,1,0,113,52,1,2,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2016,UDEC
UFC 201: Lawler vs. Woodley,2016-07-30,"Atlanta, Georgia, USA",WIN,Anthony Hamilton,Damian Grabowski,1,0,9,1,0,0,0,0,KO/TKO,Punches,1,0:14,Heavyweight,0,0,0,0,0,2016,KO
UFC 201: Lawler vs. Woodley,2016-07-30,"Atlanta, Georgia, USA",WIN,Wilson Reis,Hector Sandoval,0,0,4,5,3,0,1,0,SUB,Rear Naked Choke,1,1:49,Flyweight,0,0,0,0,0,2016,SUB
UFC 201: Lawler vs. Woodley,2016-07-30,"Atlanta, Georgia, USA",WIN,Damien Brown,Cesar Arzamendia,2,0,22,17,0,0,0,1,KO/TKO,Punches,1,2:27,Lightweight,0,0,0,0,0,2016,KO
UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",WIN,Valentina Shevchenko,Holly Holm,0,0,87,54,3,0,0,0,U-DEC,,5,5:00,Women's Bantamweight,0,0,0,0,0,2016,UDEC
UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",WIN,Edson Barboza,Gilbert Melendez,0,0,56,39,1,0,0,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2016,UDEC
UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",WIN,Francis Ngannou,Bojan Mihajlovic,0,0,8,3,0,0,0,0,KO/TKO,Punches,1,1:34,Heavyweight,0,0,0,0,0,2016,KO
UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",WIN,Felice Herrig,Kailin Curran,0,0,13,5,1,0,1,0,SUB,Rear Naked Choke,1,1:59,Women's Strawweight,0,0,1,0,0,2016,SUB
UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",WIN,Eddie Wineland,Frankie Saenz,1,0,42,45,0,1,0,0,KO/TKO,Punches,3,1:54,Bantamweight,0,0,1,0,0,2016,KO
UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",WIN,Darren Elkins,Godofredo Pepey,0,0,33,20,5,0,0,2,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2016,UDEC
UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",WIN,Kamaru Usman,Alexander Yakovlev,0,0,41,8,5,0,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2016,UDEC
UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",WIN,Michel Prazeres,JC Cottrell,0,0,48,14,7,0,1,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2016,UDEC
UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",WIN,Alex Oliveira,James Moontasri,0,0,58,12,2,0,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2016,UDEC
UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",WIN,Jason Knight,Jim Alers,0,0,76,41,1,4,0,0,S-DEC,,3,5:00,Featherweight,0,1,0,0,0,2016,SDEC
UFC on FOX: Holm vs. Shevchenko,2016-07-23,"Chicago, Illinois, USA",WIN,Luis Henrique,Dmitrii Smoliakov,0,0,20,14,1,0,1,0,SUB,Rear Naked Choke,2,3:58,Heavyweight,0,0,0,0,0,2016,SUB
UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",WIN,John Lineker,Michael McDonald,2,0,26,14,0,0,0,0,KO/TKO,Punch,1,2:43,Bantamweight,0,0,1,0,0,2016,KO
UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",WIN,Tony Ferguson,Lando Vannata,0,1,66,40,0,0,3,0,SUB,D'Arce Choke,2,2:22,Lightweight,0,1,0,0,0,2016,SUB
UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",WIN,Tim Boetsch,Josh Samman,0,0,38,17,2,0,0,0,KO/TKO,Punches,2,3:49,Middleweight,0,0,0,0,0,2016,KO
UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",WIN,Keita Nakamura,Kyle Noke,1,0,41,44,0,2,1,0,SUB,Rear Naked Choke,2,4:59,Welterweight,0,0,0,0,0,2016,SUB
UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",WIN,Louis Smolka,Ben Nguyen,0,0,82,4,3,0,7,1,KO/TKO,Elbows,2,4:41,Flyweight,0,0,1,0,0,2016,KO
UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",WIN,Katlyn Cerminara,Lauren Murphy,0,0,45,38,0,1,0,0,U-DEC,,3,5:00,Women's Bantamweight,0,0,0,0,0,2016,UDEC
UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",WIN,Sam Alvey,Eric Spicely,0,0,8,7,0,0,1,0,SUB,Guillotine Choke,1,2:43,Middleweight,0,0,0,0,0,2016,SUB
UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",WIN,Cortney Casey,Cristina Stanciu,0,0,19,5,2,0,0,0,KO/TKO,Elbows,1,2:36,Women's Strawweight,0,0,0,0,0,2016,KO
UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",WIN,Scott Holtzman,Cody Pfister,1,0,53,28,3,1,1,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2016,UDEC
UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",WIN,Rani Yahya,Matthew Lopez,0,0,40,14,3,1,1,2,SUB,Arm Triangle,3,4:19,Bantamweight,0,0,0,0,0,2016,SUB
UFC Fight Night: McDonald vs. Lineker,2016-07-13,"Sioux Falls, South Dakota, USA",WIN,Alex Nicholson,Devin Clark,1,1,18,14,0,1,0,1,KO/TKO,Punch,1,4:57,Middleweight,0,0,0,0,0,2016,KO
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",WIN,Amanda Nunes,Miesha Tate,0,0,40,3,0,0,1,0,SUB,Rear Naked Choke,1,3:16,Women's Bantamweight,1,0,1,0,0,2016,SUB
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",NC NC,Brock Lesnar,Mark Hunt,0,0,51,13,4,0,0,0,Overturned,,3,5:00,Heavyweight,0,0,0,0,0,2016,DRAW
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",WIN,Daniel Cormier,Anderson Silva,0,0,33,17,3,0,0,0,U-DEC,,3,5:00,Light Heavyweight,0,0,0,0,0,2016,UDEC
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",WIN,Jose Aldo,Frankie Edgar,0,0,80,79,0,0,0,0,U-DEC,,5,5:00,Featherweight,1,0,0,0,0,2016,UDEC
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",WIN,Cain Velasquez,Travis Browne,1,0,50,6,1,0,0,0,KO/TKO,Punches,1,4:57,Heavyweight,0,0,1,0,0,2016,KO
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",WIN,Julianna Pena,Cat Zingano,0,0,12,11,2,3,1,0,U-DEC,,3,5:00,Women's Bantamweight,0,0,0,0,0,2016,UDEC
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",WIN,Kelvin Gastelum,Johny Hendricks,0,0,124,70,0,1,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2016,UDEC
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",WIN,TJ Dillashaw,Raphael Assuncao,0,0,64,49,1,0,0,0,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2016,UDEC
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",WIN,Sage Northcutt,Enrique Marin,0,0,41,16,0,4,1,2,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2016,UDEC
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",WIN,Joe Lauzon,Diego Sanchez,1,0,22,6,0,0,0,0,KO/TKO,Punches,1,1:26,Lightweight,0,0,1,0,0,2016,KO
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",WIN,Gegard Mousasi,Thiago Santos,1,0,21,5,2,0,0,0,KO/TKO,Punch,1,4:32,Middleweight,0,0,1,0,0,2016,KO
UFC 200: Tate vs Nunes,2016-07-09,"Las Vegas, Nevada, USA",WIN,Jim Miller,Takanori Gomi,0,0,8,1,1,0,0,0,KO/TKO,Punches,1,2:18,Lightweight,0,0,0,0,0,2016,KO
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",WIN,Joanna Jedrzejczyk,Claudia Gadelha,0,1,176,63,1,4,0,0,U-DEC,,5,5:00,Women's Strawweight,1,1,0,0,0,2016,UDEC
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",WIN,Andrew Sanchez,Khalil Rountree Jr.,0,0,31,14,6,0,0,0,U-DEC,,3,5:00,Light Heavyweight,1,0,0,0,0,2016,UDEC
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",WIN,Tatiana Suarez,Amanda Cooper,0,0,16,1,3,0,1,2,SUB,D'Arce Choke,1,3:43,Women's Strawweight,1,0,1,0,0,2016,SUB
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",WIN,Will Brooks,Ross Pearson,0,0,80,54,1,0,0,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2016,UDEC
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",WIN,Dooho Choi,Thiago Tavares,1,0,4,2,0,2,0,0,KO/TKO,Punch,1,2:42,Featherweight,0,0,1,0,0,2016,KO
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",WIN,Joaquim Silva,Andrew Holbrook,1,0,6,2,0,0,0,0,KO/TKO,Punch,1,0:34,Lightweight,0,0,0,0,0,2016,KO
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",WIN,Gray Maynard,Fernando Bruno,0,0,30,32,3,2,1,1,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2016,UDEC
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",WIN,Matheus Nicolau,John Moraga,0,0,41,31,0,0,0,0,S-DEC,,3,5:00,Flyweight,0,0,0,0,0,2016,SDEC
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",WIN,Cezar Ferreira,Anthony Smith,0,0,30,33,6,0,0,1,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2016,UDEC
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",WIN,Kevin Lee,Jake Matthews,0,0,24,5,1,0,0,0,KO/TKO,Punches,1,4:06,Lightweight,0,0,0,0,0,2016,KO
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,2016-07-08,"Las Vegas, Nevada, USA",WIN,Li Jingliang,Anton Zafir,0,0,6,5,1,2,0,0,KO/TKO,Punches,1,2:46,Welterweight,0,0,0,0,0,2016,KO
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,Eddie Alvarez,Rafael Dos Anjos,0,0,45,12,1,0,0,0,KO/TKO,Punches,1,3:49,Lightweight,1,0,1,0,0,2016,KO
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,Derrick Lewis,Roy Nelson,0,0,37,4,0,7,0,0,S-DEC,,3,5:00,Heavyweight,0,0,0,0,0,2016,SDEC
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,Alan Jouban,Belal Muhammad,3,0,86,77,0,2,0,0,U-DEC,,3,5:00,Welterweight,0,1,0,0,0,2016,UDEC
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,Joe Duffy,Mitch Clarke,1,0,3,1,0,0,1,0,SUB,Rear Naked Choke,1,0:25,Lightweight,0,0,0,0,0,2016,SUB
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,Alberto Mina,Mike Pyle,1,0,16,2,2,0,0,1,KO/TKO,Flying Knee,2,1:17,Welterweight,0,0,0,0,0,2016,KO
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,John Makdessi,Mehdi Baghdad,0,1,84,60,0,0,0,0,S-DEC,,3,5:00,Lightweight,0,0,0,0,0,2016,SDEC
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,Anthony Birchak,Dileno Lopes,0,0,41,25,0,2,0,0,S-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2016,SDEC
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,Pedro Munhoz,Russell Doane,0,0,14,18,1,0,1,0,SUB,Guillotine Choke,1,2:08,Bantamweight,0,0,1,0,0,2016,SUB
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,Felipe Arantes,Jerrod Sanders,0,0,3,6,0,1,1,0,SUB,Armbar,2,1:39,Bantamweight,0,0,0,0,0,2016,SUB
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,Gilbert Burns,Lukasz Sajewski,0,0,13,14,1,0,1,0,SUB,Armbar,1,4:57,Lightweight,0,0,0,0,0,2016,SUB
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,Marco Beltran,Reginaldo Vieira,1,0,20,20,0,3,1,0,SUB,Rear Naked Choke,2,3:04,Bantamweight,0,0,0,0,0,2016,SUB
UFC Fight Night: Dos Anjos vs. Alvarez,2016-07-07,"Las Vegas, Nevada, USA",WIN,Vicente Luque,Alvaro Herrera Mendoza,0,0,25,12,4,0,1,0,SUB,D'Arce Choke,2,3:52,Welterweight,0,0,0,0,0,2016,SUB
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Stephen Thompson,Rory MacDonald,0,0,110,61,0,0,0,0,U-DEC,,5,5:00,Welterweight,0,0,0,0,0,2016,UDEC
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Donald Cerrone,Patrick Cote,3,0,73,46,2,0,1,0,KO/TKO,Punches,3,2:35,Welterweight,0,0,1,0,0,2016,KO
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Steve Bosse,Sean O'Connell,0,1,93,84,1,0,0,0,U-DEC,,3,5:00,Light Heavyweight,0,1,0,0,0,2016,UDEC
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Olivier Aubin-Mercier,Thibault Gouti,0,0,44,29,3,0,1,0,SUB,Rear Naked Choke,3,2:28,Lightweight,0,0,0,0,0,2016,SUB
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Joanne Wood,Valerie Letourneau,2,0,115,80,3,0,0,0,KO/TKO,Kick,3,2:44,Women's Flyweight,0,0,0,0,0,2016,KO
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Jason Saggo,Leandro Silva,0,0,48,47,1,2,0,0,S-DEC,,3,5:00,Lightweight,0,0,0,0,0,2016,SDEC
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Misha Cirkunov,Ion Cutelaba,0,0,44,24,1,0,1,0,SUB,Arm Triangle,3,1:22,Light Heavyweight,0,0,0,0,0,2016,SUB
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Krzysztof Jotko,Tamdan McCrory,1,0,4,2,0,0,0,0,KO/TKO,Punch,1,0:59,Middleweight,0,0,1,0,0,2016,KO
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Joe Soto,Chris Beal,0,0,47,76,1,0,2,0,SUB,Rear Naked Choke,3,3:39,Bantamweight,0,0,0,0,0,2016,SUB
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Elias Theodorou,Sam Alvey,0,0,37,24,0,0,0,0,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2016,UDEC
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Randa Markos,Jocelyn Jones-Lybarger,0,0,86,79,1,1,1,0,U-DEC,,3,5:00,Women's Strawweight,0,0,0,0,0,2016,UDEC
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Colby Covington,Jonathan Meunier,1,0,19,16,5,0,1,0,SUB,Rear Naked Choke,3,0:54,Welterweight,0,0,0,0,0,2016,SUB
UFC Fight Night: MacDonald vs Thompson,2016-06-18,"Ottawa, Ontario, Canada",WIN,Ali Bagautinov,Geane Herrera,0,0,90,13,5,1,0,2,U-DEC,,3,5:00,Flyweight,0,0,0,0,0,2016,UDEC
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Michael Bisping,Luke Rockhold,2,0,21,17,0,0,0,0,KO/TKO,Punch,1,3:36,Middleweight,1,0,1,0,0,2016,KO
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Dominick Cruz,Urijah Faber,1,0,87,34,3,1,0,0,U-DEC,,5,5:00,Bantamweight,1,0,0,0,0,2016,UDEC
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Max Holloway,Ricardo Lamas,0,0,103,64,0,0,2,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2016,UDEC
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Dan Henderson,Hector Lombard,1,1,13,23,0,2,0,2,KO/TKO,Elbow,2,1:27,Middleweight,0,0,1,0,0,2016,KO
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Dustin Poirier,King Green,2,0,36,16,0,0,0,0,KO/TKO,Punch,1,2:53,Lightweight,0,0,0,0,0,2016,KO
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Brian Ortega,Clay Guida,1,1,62,62,0,0,0,0,KO/TKO,Knee,3,4:40,Featherweight,0,0,0,0,0,2016,KO
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Beneil Dariush,James Vick,2,0,46,9,0,0,0,0,KO/TKO,Punch,1,4:16,Lightweight,0,0,0,0,0,2016,KO
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Jessica Andrade,Jessica Penne,0,0,117,27,0,0,0,0,KO/TKO,Punches,2,2:56,Women's Strawweight,0,0,0,0,0,2016,KO
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Alex Caceres,Cole Miller,1,0,97,33,5,3,0,1,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2016,UDEC
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Sean Strickland,Tom Breese,0,0,73,62,0,0,0,0,S-DEC,,3,5:00,Welterweight,0,0,0,0,0,2016,SDEC
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Henrique da Silva,Jonathan Wilson,0,1,81,66,0,1,0,0,KO/TKO,Punches,2,4:11,Light Heavyweight,0,0,0,0,0,2016,KO
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",DRAW DRAW,Kevin Casey,Elvis Mutapcic,0,0,59,64,2,0,0,0,S-DEC,,3,5:00,Middleweight,0,0,0,0,0,2016,SDEC
UFC 199: Rockhold vs. Bisping 2,2016-06-04,"Los Angeles, California, USA",WIN,Marco Polo Reyes,Dong Hyun Ma,2,0,135,83,0,2,0,0,KO/TKO,Punch,3,1:52,Lightweight,0,1,0,0,0,2016,KO
